i,box_h,pred,conf,illegible,face_px_det,face_px_geo,anchor,face,face_usable
2661,102.0,10,0.2361,False,0.0,11.333333333333332,False,False,False
2662,104.0,10,0.2403,False,0.0,11.555555555555555,False,False,False
2663,103.0,20,0.3954,False,16.0,11.444444444444445,False,True,False
2664,146.0,29,0.8988,False,0.0,16.22222222222222,True,False,False
2665,150.0,25,0.1497,False,0.0,16.666666666666664,False,False,False
2666,123.0,30,0.2078,False,0.0,13.666666666666666,False,False,False
2667,150.0,24,0.5874,False,0.0,16.666666666666664,False,False,False
2668,133.0,29,0.2803,False,0.0,14.777777777777777,False,False,False
2669,103.0,1,0.6819,False,0.0,11.444444444444445,False,False,False
2670,107.0,14,0.2804,False,0.0,11.888888888888888,False,False,False
2671,129.0,10,0.2175,False,0.0,14.333333333333332,False,False,False
2672,111.0,30,0.3033,False,0.0,12.333333333333332,False,False,False
2673,120.0,20,0.3923,False,0.0,13.333333333333332,False,False,False
2674,113.0,11,0.2356,False,0.0,12.555555555555555,False,False,False
2675,127.0,11,0.4208,False,0.0,14.11111111111111,False,False,False
2676,103.0,20,0.5746,False,0.0,11.444444444444445,False,False,False
2677,140.0,33,0.4685,False,0.0,15.555555555555555,False,False,False
2678,104.0,-1,0.5264,True,0.0,11.555555555555555,False,False,False
2679,134.0,11,0.2626,False,0.0,14.888888888888888,False,False,False
2680,139.0,33,0.8712,False,0.0,15.444444444444443,True,False,False
2681,109.0,10,0.3165,False,17.333333333333332,12.11111111111111,False,True,False
2682,104.0,20,0.8407,False,0.0,11.555555555555555,True,False,False
2683,101.0,33,0.3826,False,0.0,11.222222222222221,False,False,False
2684,107.0,-1,0.2369,True,0.0,11.888888888888888,False,False,False
2685,116.0,28,0.2148,False,37.333333333333336,12.888888888888888,False,True,False
2686,134.0,8,0.4383,False,0.0,14.888888888888888,False,False,False
2687,104.0,29,0.464,False,0.0,11.555555555555555,False,False,False
2688,104.0,33,0.1508,False,18.0,11.555555555555555,False,True,False
2689,110.0,28,0.5289,False,0.0,12.222222222222221,False,False,False
2690,107.0,11,0.2558,False,0.0,11.888888888888888,False,False,False
2691,106.0,-1,0.2982,True,0.0,11.777777777777777,False,False,False
2692,127.0,-1,0.3199,True,0.0,14.11111111111111,False,False,False
2693,108.0,23,0.2548,False,0.0,12.0,False,False,False
2694,120.0,29,0.4502,False,0.0,13.333333333333332,False,False,False
2695,125.0,-1,0.3584,True,0.0,13.888888888888888,False,False,False
2696,100.0,29,0.2125,False,0.0,11.11111111111111,False,False,False
2697,103.0,-1,0.2508,True,0.0,11.444444444444445,False,False,False
2698,106.0,23,0.7192,False,0.0,11.777777777777777,True,False,False
2699,133.0,31,0.3808,False,0.0,14.777777777777777,False,False,False
2700,147.0,5,0.1007,False,0.0,16.333333333333332,False,False,False
2701,101.0,10,0.3143,False,0.0,11.222222222222221,False,False,False
2702,104.0,-1,0.7363,True,0.0,11.555555555555555,False,False,False
2703,137.0,23,0.1914,False,0.0,15.222222222222221,False,False,False
2704,106.0,11,0.4971,False,0.0,11.777777777777777,False,False,False
2705,121.0,-1,0.4705,True,0.0,13.444444444444443,False,False,False
2706,105.0,10,0.4463,False,0.0,11.666666666666666,False,False,False
2707,124.0,10,0.2151,False,0.0,13.777777777777777,False,False,False
2708,104.0,23,0.3664,False,0.0,11.555555555555555,False,False,False
2709,122.0,29,0.6538,False,0.0,13.555555555555555,False,False,False
2710,134.0,20,0.1731,False,0.0,14.888888888888888,False,False,False
2711,100.0,-1,0.3394,True,0.0,11.11111111111111,False,False,False
2712,122.0,-1,0.3609,True,0.0,13.555555555555555,False,False,False
2713,102.0,30,0.5082,False,0.0,11.333333333333332,False,False,False
2714,122.0,31,0.5886,False,0.0,13.555555555555555,False,False,False
2715,120.0,-1,0.2727,True,0.0,13.333333333333332,False,False,False
2716,100.0,10,0.4279,False,0.0,11.11111111111111,False,False,False
2717,115.0,29,0.211,False,0.0,12.777777777777777,False,False,False
2718,120.0,28,0.3058,False,0.0,13.333333333333332,False,False,False
2719,128.0,31,0.4678,False,0.0,14.222222222222221,False,False,False
2720,123.0,-1,0.2294,True,0.0,13.666666666666666,False,False,False
2721,108.0,-1,0.5256,True,0.0,12.0,False,False,False
2722,102.0,-1,0.45,True,0.0,11.333333333333332,False,False,False
2723,109.0,11,0.5459,False,0.0,12.11111111111111,False,False,False
2724,117.0,29,0.8953,False,0.0,13.0,True,False,False
2725,128.0,20,0.3068,False,0.0,14.222222222222221,False,False,False
2726,103.0,-1,0.3722,True,0.0,11.444444444444445,False,False,False
2727,123.0,-1,0.4207,True,0.0,13.666666666666666,False,False,False
2728,109.0,11,0.7701,False,0.0,12.11111111111111,True,False,False
2729,130.0,20,0.6432,False,0.0,14.444444444444443,False,False,False
2730,109.0,20,0.3266,False,0.0,12.11111111111111,False,False,False
2731,102.0,28,0.5614,False,0.0,11.333333333333332,False,False,False
2732,118.0,11,0.413,False,0.0,13.11111111111111,False,False,False
2733,113.0,-1,0.5438,True,0.0,12.555555555555555,False,False,False
2734,102.0,23,0.2498,False,0.0,11.333333333333332,False,False,False
2735,119.0,29,0.441,False,0.0,13.222222222222221,False,False,False
2736,112.0,29,0.7366,False,12.0,12.444444444444443,True,True,False
2737,136.0,23,0.2311,False,0.0,15.11111111111111,False,False,False
2738,130.0,-1,0.1754,True,0.0,14.444444444444443,False,False,False
2739,125.0,-1,0.657,True,0.0,13.888888888888888,False,False,False
2740,104.0,5,0.2718,False,0.0,11.555555555555555,False,False,False
2741,112.0,28,0.2361,False,0.0,12.444444444444443,False,False,False
2742,136.0,25,0.378,False,0.0,15.11111111111111,False,False,False
2743,109.0,30,0.122,False,0.0,12.11111111111111,False,False,False
2744,117.0,28,0.4429,False,42.0,13.0,False,True,False
2745,129.0,-1,0.3583,True,0.0,14.333333333333332,False,False,False
2746,120.0,23,0.4123,False,0.0,13.333333333333332,False,False,False
2747,138.0,10,0.2247,False,0.0,15.333333333333332,False,False,False
2748,124.0,29,0.6484,False,0.0,13.777777777777777,False,False,False
2749,108.0,-1,0.1639,True,0.0,12.0,False,False,False
2750,123.0,23,0.1959,False,0.0,13.666666666666666,False,False,False
2751,131.0,24,0.2802,False,0.0,14.555555555555555,False,False,False
2752,131.0,-1,0.4181,True,0.0,14.555555555555555,False,False,False
2753,113.0,23,0.3484,False,0.0,12.555555555555555,False,False,False
2754,102.0,-1,0.7502,True,0.0,11.333333333333332,False,False,False
2755,128.0,23,0.5557,False,0.0,14.222222222222221,False,False,False
2756,129.0,20,0.192,False,0.0,14.333333333333332,False,False,False
2757,108.0,29,0.3844,False,0.0,12.0,False,False,False
2758,136.0,20,0.5771,False,0.0,15.11111111111111,False,False,False
2759,106.0,24,0.474,False,0.0,11.777777777777777,False,False,False
2760,134.0,14,0.1217,False,0.0,14.888888888888888,False,False,False
2761,139.0,20,0.6033,False,0.0,15.444444444444443,False,False,False
2762,100.0,8,0.2703,False,22.333333333333332,11.11111111111111,False,True,False
2763,136.0,24,0.1614,False,0.0,15.11111111111111,False,False,False
2764,140.0,20,0.8606,False,0.0,15.555555555555555,True,False,False
2765,103.0,-1,0.2807,True,0.0,11.444444444444445,False,False,False
2766,138.0,30,0.1482,False,23.666666666666668,15.333333333333332,False,True,False
2767,140.0,20,0.6166,False,0.0,15.555555555555555,False,False,False
2768,134.0,29,0.3402,False,0.0,14.888888888888888,False,False,False
2769,100.0,1,0.4202,False,0.0,11.11111111111111,False,False,False
2770,101.0,20,0.6162,False,0.0,11.222222222222221,False,False,False
2771,131.0,29,0.2426,False,0.0,14.555555555555555,False,False,False
2772,141.0,20,0.284,False,0.0,15.666666666666666,False,False,False
2773,101.0,25,0.2434,False,0.0,11.222222222222221,False,False,False
2774,106.0,29,0.5123,False,0.0,11.777777777777777,False,False,False
2775,100.0,14,0.2777,False,0.0,11.11111111111111,False,False,False
2776,118.0,10,0.19,False,0.0,13.11111111111111,False,False,False
2777,100.0,23,0.5892,False,0.0,11.11111111111111,False,False,False
2778,138.0,20,0.539,False,0.0,15.333333333333332,False,False,False
2779,126.0,29,0.5428,False,0.0,14.0,False,False,False
2780,104.0,23,0.1601,False,0.0,11.555555555555555,False,False,False
2781,100.0,23,0.1402,False,0.0,11.11111111111111,False,False,False
2782,137.0,20,0.3798,False,0.0,15.222222222222221,False,False,False
2783,109.0,8,0.1819,False,0.0,12.11111111111111,False,False,False
2784,122.0,29,0.7098,False,0.0,13.555555555555555,True,False,False
2785,113.0,6,0.1973,False,0.0,12.555555555555555,False,False,False
2786,100.0,25,0.343,False,0.0,11.11111111111111,False,False,False
2787,109.0,29,0.4583,False,0.0,12.11111111111111,False,False,False
2788,141.0,24,0.564,False,0.0,15.666666666666666,False,False,False
2789,110.0,28,0.3184,False,0.0,12.222222222222221,False,False,False
2790,117.0,20,0.2431,False,0.0,13.0,False,False,False
2791,128.0,29,0.3786,False,0.0,14.222222222222221,False,False,False
2792,100.0,20,0.332,False,0.0,11.11111111111111,False,False,False
2793,105.0,6,0.2165,False,0.0,11.666666666666666,False,False,False
2794,113.0,23,0.1843,False,17.333333333333332,12.555555555555555,False,True,False
2795,109.0,11,0.4456,False,0.0,12.11111111111111,False,False,False
2796,144.0,24,0.3781,False,0.0,16.0,False,False,False
2797,125.0,29,0.6444,False,0.0,13.888888888888888,False,False,False
2798,101.0,6,0.2397,False,0.0,11.222222222222221,False,False,False
2799,103.0,30,0.2338,False,0.0,11.444444444444445,False,False,False
2800,124.0,29,0.8072,False,0.0,13.777777777777777,True,False,False
2801,140.0,24,0.4412,False,0.0,15.555555555555555,False,False,False
2802,103.0,-1,0.2185,True,0.0,11.444444444444445,False,False,False
2803,113.0,31,0.1841,False,0.0,12.555555555555555,False,False,False
2804,108.0,36,0.2302,False,0.0,12.0,False,False,False
2805,141.0,24,0.3829,False,0.0,15.666666666666666,False,False,False
2806,115.0,25,0.2775,False,0.0,12.777777777777777,False,False,False
2807,119.0,29,0.358,False,0.0,13.222222222222221,False,False,False
2808,105.0,-1,0.3147,True,0.0,11.666666666666666,False,False,False
2809,107.0,11,0.1752,False,0.0,11.888888888888888,False,False,False
2810,110.0,11,0.1554,False,0.0,12.222222222222221,False,False,False
2811,104.0,29,0.3715,False,0.0,11.555555555555555,False,False,False
2812,114.0,31,0.1272,False,0.0,12.666666666666666,False,False,False
2813,142.0,24,0.592,False,0.0,15.777777777777777,False,False,False
2814,122.0,29,0.3696,False,0.0,13.555555555555555,False,False,False
2815,106.0,11,0.2638,False,0.0,11.777777777777777,False,False,False
2816,118.0,33,0.3061,False,19.0,13.11111111111111,False,True,False
2817,108.0,11,0.3518,False,0.0,12.0,False,False,False
2818,142.0,20,0.4626,False,0.0,15.777777777777777,False,False,False
2819,101.0,6,0.185,False,0.0,11.222222222222221,False,False,False
2820,123.0,29,0.2581,False,0.0,13.666666666666666,False,False,False
2821,125.0,29,0.2422,False,0.0,13.888888888888888,False,False,False
2822,113.0,25,0.3461,False,17.666666666666668,12.555555555555555,False,True,False
2823,102.0,50,0.2059,False,0.0,11.333333333333332,False,False,False
2824,100.0,29,0.9316,False,0.0,11.11111111111111,True,False,False
2825,142.0,20,0.3856,False,0.0,15.777777777777777,False,False,False
2826,107.0,10,0.2156,False,0.0,11.888888888888888,False,False,False
2827,102.0,-1,0.3372,True,0.0,11.333333333333332,False,False,False
2828,111.0,33,0.179,False,17.0,12.333333333333332,False,True,False
2829,121.0,29,0.6695,False,0.0,13.444444444444443,False,False,False
2830,140.0,20,0.2836,False,0.0,15.555555555555555,False,False,False
2831,142.0,20,0.2387,False,0.0,15.777777777777777,False,False,False
2832,108.0,5,0.1458,False,0.0,12.0,False,False,False
2833,115.0,29,0.6663,False,0.0,12.777777777777777,False,False,False
2834,102.0,28,0.1354,False,0.0,11.333333333333332,False,False,False
2835,109.0,31,0.1115,False,0.0,12.11111111111111,False,False,False
2836,138.0,20,0.5349,False,0.0,15.333333333333332,False,False,False
2837,101.0,28,0.1701,False,0.0,11.222222222222221,False,False,False
2838,121.0,29,0.5484,False,0.0,13.444444444444443,False,False,False
2839,109.0,-1,0.2627,True,0.0,12.11111111111111,False,False,False
2840,115.0,24,0.1954,False,0.0,12.777777777777777,False,False,False
2841,137.0,20,0.2086,False,0.0,15.222222222222221,False,False,False
2842,104.0,23,0.1501,False,0.0,11.555555555555555,False,False,False
2843,100.0,29,0.3108,False,0.0,11.11111111111111,False,False,False
2844,111.0,14,0.1923,False,0.0,12.333333333333332,False,False,False
2845,139.0,20,0.1662,False,0.0,15.444444444444443,False,False,False
2846,106.0,23,0.1154,False,0.0,11.777777777777777,False,False,False
2847,139.0,20,0.2311,False,0.0,15.444444444444443,False,False,False
2848,109.0,23,0.235,False,0.0,12.11111111111111,False,False,False
2849,113.0,20,0.114,False,16.0,12.555555555555555,False,True,False
2850,134.0,27,0.1075,False,0.0,14.888888888888888,False,False,False
2851,109.0,20,0.1522,False,0.0,12.11111111111111,False,False,False
2852,113.0,29,0.2042,False,0.0,12.555555555555555,False,False,False
2853,112.0,29,0.523,False,0.0,12.444444444444443,False,False,False
2854,106.0,5,0.1583,False,0.0,11.777777777777777,False,False,False
2855,136.0,20,0.4327,False,0.0,15.11111111111111,False,False,False
2856,100.0,-1,0.6036,True,0.0,11.11111111111111,False,False,False
2857,104.0,5,0.1635,False,16.0,11.555555555555555,False,True,False
2858,136.0,20,0.2405,False,0.0,15.11111111111111,False,False,False
2859,107.0,29,0.2619,False,0.0,11.888888888888888,False,False,False
2860,131.0,20,0.3107,False,0.0,14.555555555555555,False,False,False
2861,106.0,33,0.3854,False,0.0,11.777777777777777,False,False,False
2862,108.0,29,0.6274,False,0.0,12.0,False,False,False
2863,101.0,23,0.5627,False,0.0,11.222222222222221,False,False,False
2864,105.0,-1,0.5684,True,0.0,11.666666666666666,False,False,False
2865,105.0,20,0.2606,False,0.0,11.666666666666666,False,False,False
2866,110.0,28,0.3761,False,0.0,12.222222222222221,False,False,False
2867,116.0,23,0.6303,False,0.0,12.888888888888888,False,False,False
2868,121.0,20,0.1736,False,0.0,13.444444444444443,False,False,False
2869,144.0,23,0.3159,False,0.0,16.0,False,False,False
2870,102.0,-1,0.17,True,0.0,11.333333333333332,False,False,False
2871,109.0,20,0.1682,False,0.0,12.11111111111111,False,False,False
2872,188.0,30,0.6681,False,14.666666666666666,20.88888888888889,False,True,False
2873,146.0,28,0.1563,False,0.0,16.22222222222222,False,False,False
2874,112.0,10,0.2709,False,0.0,12.444444444444443,False,False,False
2875,114.0,29,0.5579,False,0.0,12.666666666666666,False,False,False
2876,100.0,10,0.3261,False,0.0,11.11111111111111,False,False,False
2877,101.0,1,0.381,False,0.0,11.222222222222221,False,False,False
2878,116.0,20,0.1944,False,0.0,12.888888888888888,False,False,False
2879,119.0,24,0.2461,False,0.0,13.222222222222221,False,False,False
2880,105.0,14,0.4845,False,0.0,11.666666666666666,False,False,False
2881,130.0,36,0.5492,False,0.0,14.444444444444443,False,False,False
2882,110.0,33,0.4506,False,0.0,12.222222222222221,False,False,False
2883,103.0,29,0.217,False,0.0,11.444444444444445,False,False,False
2884,142.0,23,0.4609,False,0.0,15.777777777777777,False,False,False
2885,103.0,29,0.5231,False,0.0,11.444444444444445,False,False,False
2886,103.0,24,0.378,False,0.0,11.444444444444445,False,False,False
2887,125.0,23,0.3937,False,0.0,13.888888888888888,False,False,False
2888,191.0,4,0.1315,False,0.0,21.22222222222222,False,False,False
2889,107.0,36,0.3167,False,0.0,11.888888888888888,False,False,False
2890,134.0,23,0.2853,False,0.0,14.888888888888888,False,False,False
2891,119.0,-1,0.3274,True,0.0,13.222222222222221,False,False,False
2892,104.0,11,0.2711,False,0.0,11.555555555555555,False,False,False
2893,103.0,-1,0.1761,True,0.0,11.444444444444445,False,False,False
2894,116.0,20,0.7878,False,0.0,12.888888888888888,True,False,False
2895,116.0,5,0.5754,False,0.0,12.888888888888888,False,False,False
2896,100.0,10,0.3254,False,0.0,11.11111111111111,False,False,False
2897,118.0,33,0.452,False,0.0,13.11111111111111,False,False,False
2898,106.0,10,0.2919,False,0.0,11.777777777777777,False,False,False
2899,136.0,5,0.185,False,0.0,15.11111111111111,False,False,False
2900,101.0,10,0.3604,False,0.0,11.222222222222221,False,False,False
2901,132.0,36,0.2097,False,0.0,14.666666666666666,False,False,False
2902,113.0,20,0.4661,False,0.0,12.555555555555555,False,False,False
2903,107.0,11,0.4894,False,20.333333333333332,11.888888888888888,False,True,False
2904,109.0,10,0.142,False,0.0,12.11111111111111,False,False,False
2905,122.0,23,0.2353,False,0.0,13.555555555555555,False,False,False
2906,133.0,30,0.1703,False,0.0,14.777777777777777,False,False,False
2907,108.0,-1,0.3907,True,0.0,12.0,False,False,False
2908,102.0,24,0.3777,False,0.0,11.333333333333332,False,False,False
2909,120.0,33,0.3047,False,0.0,13.333333333333332,False,False,False
2910,104.0,20,0.2809,False,0.0,11.555555555555555,False,False,False
2911,124.0,29,0.6476,False,0.0,13.777777777777777,False,False,False
2912,103.0,29,0.7245,False,0.0,11.444444444444445,True,False,False
2913,135.0,11,0.3283,False,0.0,15.0,False,False,False
2914,104.0,-1,0.2116,True,0.0,11.555555555555555,False,False,False
2915,113.0,20,0.336,False,0.0,12.555555555555555,False,False,False
2916,107.0,29,0.4123,False,0.0,11.888888888888888,False,False,False
2917,130.0,11,0.1394,False,0.0,14.444444444444443,False,False,False
2918,102.0,10,0.2692,False,0.0,11.333333333333332,False,False,False
2919,112.0,33,0.3319,False,0.0,12.444444444444443,False,False,False
2920,112.0,-1,0.9066,True,0.0,12.444444444444443,False,False,False
2921,100.0,-1,0.7363,True,0.0,11.11111111111111,False,False,False
2922,111.0,20,0.3268,False,0.0,12.333333333333332,False,False,False
2923,103.0,20,0.8168,False,0.0,11.444444444444445,True,False,False
2924,122.0,11,0.1288,False,0.0,13.555555555555555,False,False,False
2925,114.0,33,0.4139,False,0.0,12.666666666666666,False,False,False
2926,114.0,-1,0.7297,True,0.0,12.666666666666666,False,False,False
2927,113.0,10,0.1421,False,0.0,12.555555555555555,False,False,False
2928,154.0,24,0.3196,False,22.333333333333332,17.11111111111111,False,True,False
2929,107.0,20,0.5051,False,0.0,11.888888888888888,False,False,False
2930,127.0,11,0.7072,False,0.0,14.11111111111111,True,False,False
2931,109.0,20,0.5222,False,0.0,12.11111111111111,False,False,False
2932,113.0,33,0.2876,False,0.0,12.555555555555555,False,False,False
2933,133.0,11,0.7212,False,0.0,14.777777777777777,True,False,False
2934,166.0,20,0.3479,False,0.0,18.444444444444443,False,False,False
2935,105.0,20,0.3649,False,0.0,11.666666666666666,False,False,False
2936,101.0,36,0.5762,False,0.0,11.222222222222221,False,False,False
2937,157.0,8,0.1835,False,0.0,17.444444444444443,False,False,False
2938,113.0,-1,0.703,True,0.0,12.555555555555555,False,False,False
2939,128.0,11,0.6461,False,0.0,14.222222222222221,False,False,False
2940,154.0,30,0.1945,False,0.0,17.11111111111111,False,False,False
2941,102.0,20,0.5863,False,0.0,11.333333333333332,False,False,False
2942,136.0,11,0.922,False,0.0,15.11111111111111,True,False,False
2943,108.0,-1,0.9335,True,0.0,12.0,False,False,False
2944,105.0,30,0.5842,False,0.0,11.666666666666666,False,False,False
2945,128.0,11,0.3014,False,0.0,14.222222222222221,False,False,False
2946,107.0,33,0.1744,False,0.0,11.888888888888888,False,False,False
2947,131.0,-1,0.1881,True,0.0,14.555555555555555,False,False,False
2948,106.0,-1,0.2322,True,0.0,11.777777777777777,False,False,False
2949,108.0,33,0.2161,False,0.0,12.0,False,False,False
2950,127.0,11,0.871,False,0.0,14.11111111111111,True,False,False
2951,135.0,-1,0.5364,True,0.0,15.0,False,False,False
2952,140.0,11,0.8067,False,0.0,15.555555555555555,True,False,False
2953,114.0,20,0.4029,False,0.0,12.666666666666666,False,False,False
2954,101.0,23,0.4601,False,0.0,11.222222222222221,False,False,False
2955,134.0,11,0.6351,False,0.0,14.888888888888888,False,False,False
2956,106.0,20,0.5076,False,0.0,11.777777777777777,False,False,False
2957,121.0,11,0.6332,False,0.0,13.444444444444443,False,False,False
2958,109.0,20,0.5946,False,0.0,12.11111111111111,False,False,False
2959,105.0,10,0.4461,False,0.0,11.666666666666666,False,False,False
2960,132.0,11,0.6882,False,0.0,14.666666666666666,False,False,False
2961,116.0,20,0.482,False,0.0,12.888888888888888,False,False,False
2962,105.0,10,0.2468,False,0.0,11.666666666666666,False,False,False
2963,117.0,11,0.1897,False,0.0,13.0,False,False,False
2964,112.0,20,0.3381,False,0.0,12.444444444444443,False,False,False
2965,133.0,11,0.6219,False,0.0,14.777777777777777,False,False,False
2966,110.0,11,0.5734,False,0.0,12.222222222222221,False,False,False
2967,110.0,20,0.5038,False,0.0,12.222222222222221,False,False,False
2968,103.0,10,0.2702,False,0.0,11.444444444444445,False,False,False
2969,125.0,11,0.2889,False,24.666666666666668,13.888888888888888,False,True,False
2970,114.0,4,0.2296,False,0.0,12.666666666666666,False,False,False
2971,139.0,11,0.7119,False,0.0,15.444444444444443,True,False,False
2972,103.0,11,0.4883,False,0.0,11.444444444444445,False,False,False
2973,143.0,20,0.256,False,0.0,15.888888888888888,False,False,False
2974,106.0,20,0.2401,False,0.0,11.777777777777777,False,False,False
2975,116.0,20,0.2062,False,0.0,12.888888888888888,False,False,False
2976,143.0,28,0.422,False,0.0,15.888888888888888,False,False,False
2977,111.0,20,0.5439,False,0.0,12.333333333333332,False,False,False
2978,136.0,10,0.1625,False,0.0,15.11111111111111,False,False,False
2979,114.0,20,0.4244,False,0.0,12.666666666666666,False,False,False
2980,139.0,11,0.3361,False,0.0,15.444444444444443,False,False,False
2981,114.0,-1,0.4051,True,0.0,12.666666666666666,False,False,False
2982,146.0,10,0.1386,False,0.0,16.22222222222222,False,False,False
2983,108.0,10,0.712,False,0.0,12.0,True,False,False
2984,107.0,20,0.2584,False,0.0,11.888888888888888,False,False,False
2985,106.0,11,0.4164,False,0.0,11.777777777777777,False,False,False
2986,145.0,27,0.1719,False,0.0,16.11111111111111,False,False,False
2987,110.0,11,0.3416,False,0.0,12.222222222222221,False,False,False
2988,116.0,4,0.2057,False,0.0,12.888888888888888,False,False,False
2989,136.0,10,0.212,False,0.0,15.11111111111111,False,False,False
2990,103.0,23,0.2958,False,0.0,11.444444444444445,False,False,False
2991,109.0,20,0.3033,False,0.0,12.11111111111111,False,False,False
2992,110.0,10,0.2522,False,0.0,12.222222222222221,False,False,False
2993,140.0,11,0.2261,False,0.0,15.555555555555555,False,False,False
2994,115.0,20,0.5879,False,0.0,12.777777777777777,False,False,False
2995,102.0,11,0.2582,False,0.0,11.333333333333332,False,False,False
2996,152.0,11,0.2471,False,0.0,16.88888888888889,False,False,False
2997,105.0,20,0.5734,False,0.0,11.666666666666666,False,False,False
2998,150.0,-1,0.1439,True,0.0,16.666666666666664,False,False,False
2999,109.0,11,0.1816,False,0.0,12.11111111111111,False,False,False
3000,106.0,20,0.326,False,0.0,11.777777777777777,False,False,False
3001,110.0,20,0.1426,False,0.0,12.222222222222221,False,False,False
3002,111.0,20,0.8824,False,0.0,12.333333333333332,True,False,False
3003,148.0,10,0.12,False,0.0,16.444444444444443,False,False,False
3004,103.0,23,0.1545,False,0.0,11.444444444444445,False,False,False
3005,114.0,20,0.147,False,0.0,12.666666666666666,False,False,False
3006,150.0,11,0.3959,False,0.0,16.666666666666664,False,False,False
3007,106.0,20,0.4004,False,0.0,11.777777777777777,False,False,False
3008,103.0,20,0.6916,False,0.0,11.444444444444445,False,False,False
3009,144.0,10,0.5154,False,0.0,16.0,False,False,False
3010,108.0,23,0.3105,False,0.0,12.0,False,False,False
3011,108.0,10,0.5661,False,27.333333333333332,12.0,False,True,False
3012,115.0,20,0.367,False,0.0,12.777777777777777,False,False,False
3013,101.0,20,0.735,False,0.0,11.222222222222221,True,False,False
3014,150.0,10,0.181,False,0.0,16.666666666666664,False,False,False
3015,111.0,10,0.7901,False,20.333333333333332,12.333333333333332,True,True,False
3016,100.0,20,0.3547,False,0.0,11.11111111111111,False,False,False
3017,144.0,11,0.3033,False,16.0,16.0,False,True,False
3018,104.0,20,0.2217,False,0.0,11.555555555555555,False,False,False
3019,105.0,11,0.3578,False,0.0,11.666666666666666,False,False,False
3020,149.0,11,0.1715,False,0.0,16.555555555555554,False,False,False
3021,100.0,20,0.7614,False,0.0,11.11111111111111,True,False,False
3022,142.0,-1,0.1977,True,0.0,15.777777777777777,False,False,False
3023,104.0,11,0.2481,False,0.0,11.555555555555555,False,False,False
3024,140.0,24,0.2183,False,0.0,15.555555555555555,False,False,False
3025,105.0,10,0.415,False,0.0,11.666666666666666,False,False,False
3026,143.0,23,0.2507,False,0.0,15.888888888888888,False,False,False
3027,103.0,-1,0.2473,True,0.0,11.444444444444445,False,False,False
3028,135.0,10,0.3222,False,0.0,15.0,False,False,False
3029,132.0,-1,0.2921,True,0.0,14.666666666666666,False,False,False
3030,103.0,-1,0.4076,True,0.0,11.444444444444445,False,False,False
3031,112.0,24,0.237,False,0.0,12.444444444444443,False,False,False
3032,106.0,20,0.9298,False,0.0,11.777777777777777,True,False,False
3033,135.0,-1,0.2569,True,0.0,15.0,False,False,False
3034,134.0,11,0.1337,False,0.0,14.888888888888888,False,False,False
3035,101.0,20,0.4702,False,0.0,11.222222222222221,False,False,False
3036,122.0,2,0.1718,False,0.0,13.555555555555555,False,False,False
3037,104.0,-1,0.4717,True,0.0,11.555555555555555,False,False,False
3038,129.0,10,0.2664,False,0.0,14.333333333333332,False,False,False
3039,134.0,-1,0.3801,True,0.0,14.888888888888888,False,False,False
3040,134.0,4,0.2242,False,0.0,14.888888888888888,False,False,False
3041,101.0,20,0.8987,False,0.0,11.222222222222221,True,False,False
3042,132.0,-1,0.3349,True,0.0,14.666666666666666,False,False,False
3043,145.0,2,0.3692,False,0.0,16.11111111111111,False,False,False
3044,116.0,36,0.3252,False,0.0,12.888888888888888,False,False,False
3045,134.0,-1,0.2032,True,0.0,14.888888888888888,False,False,False
3046,142.0,2,0.3983,False,0.0,15.777777777777777,False,False,False
3047,130.0,10,0.4159,False,0.0,14.444444444444443,False,False,False
3048,100.0,20,0.9458,False,0.0,11.11111111111111,True,False,False
3049,117.0,10,0.2104,False,0.0,13.0,False,False,False
3050,131.0,-1,0.2088,True,0.0,14.555555555555555,False,False,False
3051,139.0,2,0.3286,False,0.0,15.444444444444443,False,False,False
3052,106.0,20,0.9803,False,0.0,11.777777777777777,True,False,False
3053,110.0,20,0.7819,False,0.0,12.222222222222221,True,False,False
3054,116.0,10,0.2322,False,0.0,12.888888888888888,False,False,False
3055,133.0,-1,0.2292,True,0.0,14.777777777777777,False,False,False
3056,141.0,2,0.2953,False,0.0,15.666666666666666,False,False,False
3057,102.0,23,0.494,False,0.0,11.333333333333332,False,False,False
3058,141.0,2,0.2167,False,0.0,15.666666666666666,False,False,False
3059,131.0,-1,0.2951,True,0.0,14.555555555555555,False,False,False
3060,111.0,30,0.0955,False,0.0,12.333333333333332,False,False,False
3061,103.0,4,0.405,False,0.0,11.444444444444445,False,False,False
3062,115.0,-1,0.4181,True,0.0,12.777777777777777,False,False,False
3063,107.0,-1,0.3702,True,0.0,11.888888888888888,False,False,False
3064,112.0,-1,0.2974,True,0.0,12.444444444444443,False,False,False
3065,104.0,20,0.8919,False,24.0,11.555555555555555,True,True,False
3066,104.0,20,0.8646,False,0.0,11.555555555555555,True,False,False
3067,114.0,20,0.5062,False,0.0,12.666666666666666,False,False,False
3068,114.0,20,0.5417,False,0.0,12.666666666666666,False,False,False
3069,105.0,-1,0.5813,True,0.0,11.666666666666666,False,False,False
3070,113.0,20,0.7285,False,0.0,12.555555555555555,True,False,False
3071,108.0,-1,0.6818,True,0.0,12.0,False,False,False
3072,113.0,20,0.5945,False,0.0,12.555555555555555,False,False,False
