frame,box_h,team_guess,pred,conf,illegible,chunk,kit_ok,ocr_ok,near_wide_gap_frames
11640,110.0,1,23,0.3378,False,h1_chunk_003,,,
11640,100.0,1,29,0.668,False,h1_chunk_003,,,
11640,102.0,1,-1,0.6605,True,h1_chunk_003,,,
11640,133.0,1,20,0.739,False,h1_chunk_003,True,False,
11640,122.0,1,29,0.3722,False,h1_chunk_003,,,
11640,113.0,1,20,0.2669,False,h1_chunk_003,,,
11640,124.0,1,20,0.7225,False,h1_chunk_003,True,False,
11640,102.0,1,14,0.224,False,h1_chunk_003,,,
11645,114.0,1,5,0.3812,False,h1_chunk_003,,,
11645,119.0,1,29,0.4966,False,h1_chunk_003,,,
11645,129.0,1,20,0.3923,False,h1_chunk_003,,,
11645,119.0,1,6,0.319,False,h1_chunk_003,,,
11645,113.0,1,20,0.3614,False,h1_chunk_003,,,
11645,114.0,1,24,0.4136,False,h1_chunk_003,,,
11645,126.0,1,20,0.221,False,h1_chunk_003,,,
11650,140.0,1,10,0.1487,False,h1_chunk_003,,,
11650,121.0,1,29,0.2168,False,h1_chunk_003,,,
11650,112.0,1,6,0.2835,False,h1_chunk_003,,,
11650,111.0,0,33,0.5023,False,h1_chunk_003,,,
11650,115.0,1,23,0.2808,False,h1_chunk_003,,,
11655,117.0,1,6,0.2151,False,h1_chunk_003,,,
11655,119.0,1,30,0.2155,False,h1_chunk_003,,,
11655,130.0,0,20,0.2986,False,h1_chunk_003,,,
11655,143.0,1,20,0.7321,False,h1_chunk_003,True,False,
11655,122.0,1,29,0.6369,False,h1_chunk_003,,,
11655,115.0,1,20,0.3892,False,h1_chunk_003,,,
11655,114.0,1,3,0.245,False,h1_chunk_003,,,
11660,138.0,1,24,0.293,False,h1_chunk_003,,,
11660,119.0,1,20,0.693,False,h1_chunk_003,,,
11660,126.0,1,29,0.2589,False,h1_chunk_003,,,
11660,115.0,1,29,0.3201,False,h1_chunk_003,,,
11660,116.0,0,8,0.1949,False,h1_chunk_003,,,
11665,117.0,1,4,0.2986,False,h1_chunk_003,,,
11665,107.0,1,29,0.3048,False,h1_chunk_003,,,
11665,135.0,1,31,0.2505,False,h1_chunk_003,,,
11665,124.0,1,29,0.5334,False,h1_chunk_003,,,
11665,119.0,1,20,0.7793,False,h1_chunk_003,True,False,
11670,116.0,1,14,0.4414,False,h1_chunk_003,,,
11670,125.0,1,29,0.4364,False,h1_chunk_003,,,
11670,122.0,0,6,0.1132,False,h1_chunk_003,,,
11670,130.0,1,31,0.2223,False,h1_chunk_003,,,
11670,116.0,1,29,0.158,False,h1_chunk_003,,,
11675,114.0,0,-1,0.5452,True,h1_chunk_003,,,
11675,136.0,0,23,0.3474,False,h1_chunk_003,,,
11675,114.0,1,30,0.1143,False,h1_chunk_003,,,
11675,130.0,1,29,0.7104,False,h1_chunk_003,True,False,
11675,117.0,1,-1,0.245,True,h1_chunk_003,,,
11680,128.0,1,31,0.4832,False,h1_chunk_003,,,
11680,118.0,1,29,0.2975,False,h1_chunk_003,,,
11680,120.0,1,4,0.4916,False,h1_chunk_003,,,
11680,113.0,1,20,0.4433,False,h1_chunk_003,,,
11680,106.0,1,29,0.1823,False,h1_chunk_003,,,
11685,126.0,1,29,0.7718,False,h1_chunk_003,True,False,
11685,116.0,0,4,0.1398,False,h1_chunk_003,,,
11685,130.0,0,24,0.1548,False,h1_chunk_003,,,
11685,117.0,0,-1,0.1566,True,h1_chunk_003,,,
11685,111.0,1,3,0.1406,False,h1_chunk_003,,,
11690,115.0,0,6,0.4402,False,h1_chunk_003,,,
11690,114.0,1,11,0.4515,False,h1_chunk_003,,,
11690,120.0,1,29,0.7114,False,h1_chunk_003,True,False,
11690,123.0,0,31,0.369,False,h1_chunk_003,,,
11690,103.0,1,20,0.4887,False,h1_chunk_003,,,
11695,125.0,1,29,0.7895,False,h1_chunk_003,True,False,
11695,120.0,0,6,0.25,False,h1_chunk_003,,,
11695,109.0,1,20,0.1494,False,h1_chunk_003,,,
11695,109.0,1,28,0.4578,False,h1_chunk_003,,,
11695,134.0,1,23,0.2669,False,h1_chunk_003,,,
11700,112.0,1,11,0.2545,False,h1_chunk_003,,,
11700,114.0,0,6,0.227,False,h1_chunk_003,,,
11700,108.0,1,20,0.3054,False,h1_chunk_003,,,
11700,118.0,1,29,0.8758,False,h1_chunk_003,True,False,
11700,130.0,0,31,0.2638,False,h1_chunk_003,,,
11705,126.0,1,29,0.8851,False,h1_chunk_003,True,False,
11705,113.0,0,-1,0.2825,True,h1_chunk_003,,,
11705,131.0,1,31,0.4613,False,h1_chunk_003,,,
11705,106.0,1,7,0.1768,False,h1_chunk_003,,,
11705,109.0,1,10,0.3713,False,h1_chunk_003,,,
11710,117.0,1,30,0.5021,False,h1_chunk_003,,,
11710,120.0,1,29,0.4252,False,h1_chunk_003,,,
11710,133.0,0,20,0.3339,False,h1_chunk_003,,,
11710,118.0,0,14,0.5181,False,h1_chunk_003,,,
11710,102.0,0,-1,0.3872,True,h1_chunk_003,,,
11710,136.0,1,6,0.3013,False,h1_chunk_003,,,
11715,124.0,1,29,0.6255,False,h1_chunk_003,,,
11715,113.0,1,23,0.2028,False,h1_chunk_003,,,
11715,135.0,1,20,0.2798,False,h1_chunk_003,,,
11715,111.0,0,-1,0.1535,True,h1_chunk_003,,,
11715,151.0,1,14,0.4602,False,h1_chunk_003,,,
11715,102.0,0,-1,0.5179,True,h1_chunk_003,,,
11715,127.0,0,5,0.2571,False,h1_chunk_003,,,
11715,113.0,1,8,0.2203,False,h1_chunk_003,,,
11715,141.0,1,10,0.2322,False,h1_chunk_003,,,
11715,110.0,1,20,0.2187,False,h1_chunk_003,,,
11715,180.0,1,24,0.1471,False,h1_chunk_003,,,
11715,104.0,1,24,0.3327,False,h1_chunk_003,,,
11810,113.0,1,29,0.3481,False,h1_chunk_003,,,
11810,104.0,1,11,0.3688,False,h1_chunk_003,,,
11810,119.0,1,20,0.4245,False,h1_chunk_003,,,
11810,107.0,1,20,0.788,False,h1_chunk_003,True,False,
11815,113.0,1,29,0.6763,False,h1_chunk_003,,,
11815,102.0,1,20,0.6822,False,h1_chunk_003,,,
11815,109.0,1,20,0.5852,False,h1_chunk_003,,,
11815,107.0,1,20,0.7157,False,h1_chunk_003,True,False,
11815,104.0,1,11,0.3662,False,h1_chunk_003,,,
11815,105.0,1,11,0.5224,False,h1_chunk_003,,,
11815,106.0,1,20,0.7181,False,h1_chunk_003,True,False,
11820,101.0,1,11,0.3606,False,h1_chunk_003,,,
11820,104.0,1,20,0.7815,False,h1_chunk_003,True,False,
11820,101.0,1,20,0.5456,False,h1_chunk_003,,,
11820,118.0,1,29,0.6137,False,h1_chunk_003,,,
11820,112.0,1,20,0.6068,False,h1_chunk_003,,,
11820,102.0,1,10,0.2578,False,h1_chunk_003,,,
11825,106.0,1,20,0.9253,False,h1_chunk_003,True,False,
11825,115.0,1,29,0.4694,False,h1_chunk_003,,,
11825,103.0,1,20,0.2854,False,h1_chunk_003,,,
11825,102.0,1,20,0.3995,False,h1_chunk_003,,,
11825,104.0,1,24,0.291,False,h1_chunk_003,,,
11825,117.0,1,29,0.5697,False,h1_chunk_003,,,
11830,123.0,1,29,0.3363,False,h1_chunk_003,,,
11830,116.0,1,20,0.8119,False,h1_chunk_003,True,False,
11830,101.0,1,24,0.3891,False,h1_chunk_003,,,
11830,104.0,1,20,0.8658,False,h1_chunk_003,True,False,
11830,107.0,1,20,0.7798,False,h1_chunk_003,True,False,
11830,104.0,1,-1,0.2193,True,h1_chunk_003,,,
11835,117.0,1,29,0.7587,False,h1_chunk_003,False,False,
11835,103.0,1,20,0.7814,False,h1_chunk_003,True,False,
11835,100.0,1,29,0.4192,False,h1_chunk_003,,,
11835,115.0,1,20,0.4429,False,h1_chunk_003,,,
11835,102.0,1,20,0.7768,False,h1_chunk_003,True,False,
11835,100.0,1,25,0.4273,False,h1_chunk_003,,,
11895,114.0,1,24,0.1057,False,h1_chunk_003,,,
11895,105.0,1,29,0.3625,False,h1_chunk_003,,,
11895,119.0,1,-1,0.8531,True,h1_chunk_003,,,
11895,110.0,1,29,0.3169,False,h1_chunk_003,,,
11895,112.0,0,24,0.4701,False,h1_chunk_003,,,
11895,107.0,1,14,0.4711,False,h1_chunk_003,,,
11900,112.0,1,29,0.5635,False,h1_chunk_003,,,
11900,116.0,0,10,0.3295,False,h1_chunk_003,,,
11900,110.0,1,11,0.2472,False,h1_chunk_003,,,
11900,101.0,1,6,0.3368,False,h1_chunk_003,,,
11900,118.0,1,-1,0.8288,True,h1_chunk_003,,,
11900,101.0,1,24,0.541,False,h1_chunk_003,,,
11900,100.0,1,29,0.6048,False,h1_chunk_003,,,
11900,101.0,1,29,0.7656,False,h1_chunk_003,True,False,
11905,115.0,1,25,0.2481,False,h1_chunk_003,,,
11905,109.0,0,4,0.2284,False,h1_chunk_003,,,
11905,102.0,1,1,0.3068,False,h1_chunk_003,,,
11905,109.0,1,16,0.1509,False,h1_chunk_003,,,
11905,114.0,1,-1,0.719,True,h1_chunk_003,,,
11905,111.0,1,29,0.3925,False,h1_chunk_003,,,
11905,112.0,1,29,0.5892,False,h1_chunk_003,,,
11905,114.0,1,29,0.2185,False,h1_chunk_003,,,
11905,112.0,1,29,0.8394,False,h1_chunk_003,True,False,
11985,104.0,1,29,0.9089,False,h1_chunk_003,True,False,
11985,102.0,1,-1,0.5281,True,h1_chunk_003,,,
11985,108.0,0,25,0.2293,False,h1_chunk_003,,,
11985,155.0,1,-1,0.7602,True,h1_chunk_003,,,
11990,108.0,1,29,0.9048,False,h1_chunk_003,True,False,
11995,104.0,1,29,0.6304,False,h1_chunk_003,,,
11995,127.0,1,31,0.2248,False,h1_chunk_003,,,
12005,101.0,1,29,0.457,False,h1_chunk_003,,,
12005,104.0,1,-1,0.8829,True,h1_chunk_003,,,
12005,101.0,1,29,0.1325,False,h1_chunk_003,,,
12005,149.0,0,24,0.3184,False,h1_chunk_003,,,
12010,107.0,0,-1,0.4667,True,h1_chunk_003,,,
12010,107.0,1,-1,0.7901,True,h1_chunk_003,,,
12010,116.0,1,30,0.281,False,h1_chunk_003,,,
12015,101.0,1,29,0.441,False,h1_chunk_003,,,
12015,111.0,1,-1,0.9021,True,h1_chunk_003,,,
12015,101.0,0,-1,0.3073,True,h1_chunk_003,,,
12015,147.0,0,10,0.52,False,h1_chunk_003,,,
12015,114.0,1,5,0.4196,False,h1_chunk_003,,,
12020,106.0,1,29,0.8233,False,h1_chunk_003,True,False,
12020,112.0,1,-1,0.9092,True,h1_chunk_003,,,
12020,104.0,0,-1,0.198,True,h1_chunk_003,,,
12020,113.0,1,5,0.7642,False,h1_chunk_003,True,False,
12020,152.0,0,10,0.4157,False,h1_chunk_003,,,
12025,105.0,0,20,0.7364,False,h1_chunk_003,True,False,
12025,105.0,0,-1,0.3621,True,h1_chunk_003,,,
12025,115.0,1,-1,0.9045,True,h1_chunk_003,,,
12025,114.0,1,23,0.4072,False,h1_chunk_003,,,
12025,102.0,0,10,0.3527,False,h1_chunk_003,,,
12025,101.0,0,24,0.4733,False,h1_chunk_003,,,
12025,120.0,1,3,0.3637,False,h1_chunk_003,,,
12025,101.0,0,-1,0.3907,True,h1_chunk_003,,,
12025,151.0,0,10,0.6082,False,h1_chunk_003,,,
12030,113.0,1,23,0.41,False,h1_chunk_003,,,
12030,106.0,0,-1,0.2216,True,h1_chunk_003,,,
12030,108.0,0,4,0.3059,False,h1_chunk_003,,,
12030,108.0,1,-1,0.8945,True,h1_chunk_003,,,
12030,101.0,1,29,0.4963,False,h1_chunk_003,,,
12030,110.0,1,29,0.1543,False,h1_chunk_003,,,
12030,105.0,0,10,0.6461,False,h1_chunk_003,,,
12035,105.0,1,29,0.7825,False,h1_chunk_003,False,False,
12035,101.0,0,20,0.5487,False,h1_chunk_003,,,
12035,119.0,1,29,0.7111,False,h1_chunk_003,True,False,
12035,119.0,0,-1,0.2144,True,h1_chunk_003,,,
12035,108.0,1,-1,0.9269,True,h1_chunk_003,,,
12035,104.0,0,-1,0.3488,True,h1_chunk_003,,,
12035,101.0,0,10,0.4185,False,h1_chunk_003,,,
12040,103.0,0,20,0.6571,False,h1_chunk_003,,,
12040,116.0,1,29,0.7189,False,h1_chunk_003,True,False,
12040,109.0,0,10,0.485,False,h1_chunk_003,,,
12040,115.0,1,-1,0.9325,True,h1_chunk_003,,,
12040,106.0,0,10,0.6674,False,h1_chunk_003,,,
12040,109.0,0,-1,0.2309,True,h1_chunk_003,,,
12040,101.0,0,-1,0.4416,True,h1_chunk_003,,,
12045,100.0,0,20,0.9359,False,h1_chunk_003,True,False,
12045,116.0,1,-1,0.2632,True,h1_chunk_003,,,
12045,127.0,0,-1,0.509,True,h1_chunk_003,,,
12045,112.0,1,29,0.6983,False,h1_chunk_003,,,
12045,108.0,1,-1,0.9327,True,h1_chunk_003,,,
12045,112.0,0,-1,0.3714,True,h1_chunk_003,,,
12050,118.0,1,29,0.4234,False,h1_chunk_003,,,
12050,122.0,0,10,0.1872,False,h1_chunk_003,,,
12050,113.0,1,29,0.9149,False,h1_chunk_003,True,False,
12050,109.0,1,-1,0.907,True,h1_chunk_003,,,
12050,103.0,0,-1,0.6669,True,h1_chunk_003,,,
12050,104.0,0,10,0.3677,False,h1_chunk_003,,,
12055,117.0,1,29,0.4423,False,h1_chunk_003,,,
12055,108.0,1,29,0.3704,False,h1_chunk_003,,,
12055,117.0,0,-1,0.4376,True,h1_chunk_003,,,
12055,100.0,0,-1,0.2944,True,h1_chunk_003,,,
12055,109.0,1,-1,0.9296,True,h1_chunk_003,,,
12055,106.0,0,10,0.5752,False,h1_chunk_003,,,
12055,110.0,1,-1,0.0946,True,h1_chunk_003,,,
12055,108.0,0,-1,0.248,True,h1_chunk_003,,,
12060,116.0,1,29,0.2434,False,h1_chunk_003,,,
12060,101.0,0,24,0.2305,False,h1_chunk_003,,,
12060,117.0,0,-1,0.2691,True,h1_chunk_003,,,
12060,101.0,0,-1,0.3221,True,h1_chunk_003,,,
12060,100.0,1,-1,0.956,True,h1_chunk_003,,,
12060,104.0,0,10,0.6916,False,h1_chunk_003,,,
12060,107.0,1,-1,0.1384,True,h1_chunk_003,,,
12060,114.0,1,29,0.522,False,h1_chunk_003,,,
12060,116.0,1,3,0.0995,False,h1_chunk_003,,,
12060,106.0,1,29,0.7819,False,h1_chunk_003,True,False,
12065,119.0,0,-1,0.2834,True,h1_chunk_003,,,
12065,114.0,1,-1,0.3309,True,h1_chunk_003,,,
12065,113.0,0,31,0.3854,False,h1_chunk_003,,,
12065,103.0,0,10,0.5983,False,h1_chunk_003,,,
12065,105.0,1,5,0.4349,False,h1_chunk_003,,,
12065,115.0,1,29,0.8313,False,h1_chunk_003,True,False,
12065,107.0,1,-1,0.9485,True,h1_chunk_003,,,
12070,118.0,1,10,0.1573,False,h1_chunk_003,,,
12070,120.0,0,20,0.2579,False,h1_chunk_003,,,
12070,108.0,1,10,0.2288,False,h1_chunk_003,,,
12070,103.0,0,10,0.6574,False,h1_chunk_003,,,
12070,104.0,0,-1,0.5279,True,h1_chunk_003,,,
12070,107.0,1,11,0.0597,False,h1_chunk_003,,,
12070,102.0,1,-1,0.9077,True,h1_chunk_003,,,
12075,114.0,1,23,0.1923,False,h1_chunk_003,,,
12075,115.0,1,29,0.4608,False,h1_chunk_003,,,
12075,116.0,0,-1,0.3677,True,h1_chunk_003,,,
12075,102.0,1,-1,0.9235,True,h1_chunk_003,,,
12075,104.0,0,-1,0.4023,True,h1_chunk_003,,,
12075,100.0,0,10,0.751,False,h1_chunk_003,True,False,
12075,105.0,1,-1,0.1256,True,h1_chunk_003,,,
12075,134.0,1,-1,0.5003,True,h1_chunk_003,,,
12075,102.0,1,-1,0.6479,True,h1_chunk_003,,,
12080,116.0,1,23,0.2921,False,h1_chunk_003,,,
12080,135.0,1,-1,0.1916,True,h1_chunk_003,,,
12080,103.0,1,20,0.2881,False,h1_chunk_003,,,
12080,114.0,1,29,0.881,False,h1_chunk_003,True,False,
12080,108.0,0,-1,0.3224,True,h1_chunk_003,,,
12080,115.0,0,-1,0.4672,True,h1_chunk_003,,,
12080,104.0,0,10,0.4806,False,h1_chunk_003,,,
12080,101.0,1,-1,0.9292,True,h1_chunk_003,,,
12085,111.0,1,23,0.2053,False,h1_chunk_003,,,
12085,101.0,0,10,0.7244,False,h1_chunk_003,True,False,
12085,113.0,1,29,0.896,False,h1_chunk_003,True,False,
12085,101.0,1,-1,0.9097,True,h1_chunk_003,,,
12085,116.0,0,-1,0.6398,True,h1_chunk_003,,,
12085,101.0,1,23,0.3152,False,h1_chunk_003,,,
12085,110.0,0,-1,0.3149,True,h1_chunk_003,,,
12085,133.0,1,14,0.2744,False,h1_chunk_003,,,
12205,424.0,1,9,0.245,False,h1_chunk_003,,,
12205,911.0,0,1,0.3387,False,h1_chunk_003,,,
12205,154.0,1,23,0.3569,False,h1_chunk_003,,,
12205,549.0,1,24,0.2958,False,h1_chunk_003,,,
12205,419.0,1,29,0.5246,False,h1_chunk_003,,,
12205,240.0,0,1,0.2539,False,h1_chunk_003,,,
12300,918.0,1,10,0.149,False,h1_chunk_003,,,
12305,925.0,1,11,0.2291,False,h1_chunk_003,,,
12310,917.0,1,10,0.2288,False,h1_chunk_003,,,
12315,857.0,1,4,0.2222,False,h1_chunk_003,,,
12320,866.0,1,28,0.2034,False,h1_chunk_003,,,
12325,847.0,1,28,0.1436,False,h1_chunk_003,,,
12330,888.0,1,24,0.1884,False,h1_chunk_003,,,
12335,997.0,1,28,0.1943,False,h1_chunk_003,,,
12340,957.0,1,11,0.2095,False,h1_chunk_003,,,
12345,1008.0,1,4,0.1563,False,h1_chunk_003,,,
12350,934.0,1,11,0.2477,False,h1_chunk_003,,,
12355,948.0,1,10,0.5146,False,h1_chunk_003,,,
12360,958.0,1,10,0.107,False,h1_chunk_003,,,
12375,116.0,1,29,0.6391,False,h1_chunk_003,,,
12375,134.0,0,20,0.5111,False,h1_chunk_003,,,
12375,111.0,1,20,0.1717,False,h1_chunk_003,,,
12375,109.0,0,10,0.7807,False,h1_chunk_003,True,False,
12375,130.0,1,29,0.8573,False,h1_chunk_003,True,False,
12375,125.0,1,1,0.299,False,h1_chunk_003,,,
12375,141.0,1,11,0.7282,False,h1_chunk_003,True,False,
12375,148.0,0,10,0.3568,False,h1_chunk_003,,,
12375,116.0,1,-1,0.1756,True,h1_chunk_003,,,
12755,140.0,1,11,0.3268,False,h1_chunk_003,,,
12755,102.0,1,23,0.3153,False,h1_chunk_003,,,
12755,114.0,1,20,0.2008,False,h1_chunk_003,,,
12755,147.0,1,24,0.4728,False,h1_chunk_003,,,
12755,118.0,0,25,0.223,False,h1_chunk_003,,,
12755,137.0,1,-1,0.2018,True,h1_chunk_003,,,
12755,109.0,1,29,0.5072,False,h1_chunk_003,,,
12755,106.0,1,20,0.3091,False,h1_chunk_003,,,
12755,112.0,1,24,0.5685,False,h1_chunk_003,,,
12755,109.0,1,14,0.4939,False,h1_chunk_003,,,
12760,143.0,1,11,0.3293,False,h1_chunk_003,,,
12760,145.0,1,24,0.4547,False,h1_chunk_003,,,
12760,105.0,1,23,0.2286,False,h1_chunk_003,,,
12760,112.0,1,33,0.4413,False,h1_chunk_003,,,
12760,119.0,0,25,0.409,False,h1_chunk_003,,,
12760,126.0,1,14,0.4575,False,h1_chunk_003,,,
12765,140.0,1,24,0.1777,False,h1_chunk_003,,,
12765,144.0,1,11,0.3324,False,h1_chunk_003,,,
12765,112.0,1,33,0.5952,False,h1_chunk_003,,,
12765,104.0,1,29,0.6972,False,h1_chunk_003,,,
12765,110.0,0,24,0.4982,False,h1_chunk_003,,,
12765,154.0,1,10,0.4908,False,h1_chunk_003,,,
12770,112.0,1,29,0.2156,False,h1_chunk_003,,,
12770,138.0,1,11,0.59,False,h1_chunk_003,,,
12770,136.0,1,24,0.1796,False,h1_chunk_003,,,
12770,105.0,0,24,0.2823,False,h1_chunk_003,,,
12770,154.0,1,-1,0.4935,True,h1_chunk_003,,,
12770,105.0,0,20,0.2383,False,h1_chunk_003,,,
12775,137.0,1,20,0.3105,False,h1_chunk_003,,,
12775,135.0,1,11,0.5873,False,h1_chunk_003,,,
12775,107.0,1,29,0.3825,False,h1_chunk_003,,,
12775,156.0,1,20,0.334,False,h1_chunk_003,,,
12775,110.0,0,10,0.3648,False,h1_chunk_003,,,
12775,136.0,0,10,0.5785,False,h1_chunk_003,,,
12775,128.0,1,14,0.5041,False,h1_chunk_003,,,
12780,104.0,1,11,0.325,False,h1_chunk_003,,,
12780,108.0,1,24,0.1277,False,h1_chunk_003,,,
12780,135.0,1,20,0.3605,False,h1_chunk_003,,,
12780,136.0,1,11,0.3841,False,h1_chunk_003,,,
12780,122.0,1,-1,0.3603,True,h1_chunk_003,,,
12780,108.0,1,20,0.7722,False,h1_chunk_003,True,False,
12780,105.0,1,20,0.5756,False,h1_chunk_003,,,
12785,129.0,1,11,0.6307,False,h1_chunk_003,,,
12785,108.0,0,-1,0.2061,True,h1_chunk_003,,,
12785,132.0,1,20,0.3648,False,h1_chunk_003,,,
12785,109.0,1,20,0.697,False,h1_chunk_003,,,
12785,130.0,1,-1,0.3499,True,h1_chunk_003,,,
12785,102.0,1,29,0.7043,False,h1_chunk_003,True,False,
12790,127.0,1,11,0.3083,False,h1_chunk_003,,,
12790,109.0,1,20,0.9365,False,h1_chunk_003,True,False,
12790,139.0,1,23,0.1647,False,h1_chunk_003,,,
12790,110.0,1,25,0.456,False,h1_chunk_003,,,
12790,107.0,1,29,0.3965,False,h1_chunk_003,,,
12790,121.0,1,14,0.4517,False,h1_chunk_003,,,
12790,111.0,1,29,0.4763,False,h1_chunk_003,,,
12835,118.0,1,20,0.5754,False,h1_chunk_003,,,
12835,106.0,1,29,0.2824,False,h1_chunk_003,,,
12835,109.0,1,20,0.547,False,h1_chunk_003,,,
12835,123.0,0,24,0.28,False,h1_chunk_003,,,
12835,104.0,1,29,0.8025,False,h1_chunk_003,True,False,
12835,105.0,0,-1,0.1968,True,h1_chunk_003,,,
12835,107.0,1,20,0.2032,False,h1_chunk_003,,,
12835,139.0,1,11,0.4742,False,h1_chunk_003,,,
12840,116.0,1,20,0.5406,False,h1_chunk_003,,,
12840,143.0,1,11,0.4105,False,h1_chunk_003,,,
12840,107.0,1,-1,0.5068,True,h1_chunk_003,,,
12840,104.0,1,29,0.9917,False,h1_chunk_003,True,False,
12840,107.0,0,24,0.2787,False,h1_chunk_003,,,
12840,106.0,1,23,0.2156,False,h1_chunk_003,,,
12840,106.0,0,24,0.6944,False,h1_chunk_003,,,
12840,123.0,0,20,0.3058,False,h1_chunk_003,,,
12855,117.0,1,20,0.7459,False,h1_chunk_003,True,False,
12855,111.0,1,20,0.4328,False,h1_chunk_003,,,
12855,117.0,1,7,0.2589,False,h1_chunk_003,,,
12855,108.0,0,-1,0.2616,True,h1_chunk_003,,,
12855,147.0,1,11,0.3632,False,h1_chunk_003,,,
12855,108.0,1,23,0.5732,False,h1_chunk_003,,,
12855,106.0,1,29,0.8795,False,h1_chunk_003,True,False,
12855,116.0,1,29,0.4132,False,h1_chunk_003,,,
12855,102.0,0,20,0.2935,False,h1_chunk_003,,,
12855,135.0,1,24,0.4277,False,h1_chunk_003,,,
12860,114.0,0,33,0.8639,False,h1_chunk_003,True,False,
12860,109.0,1,29,0.2722,False,h1_chunk_003,,,
12860,114.0,1,20,0.5437,False,h1_chunk_003,,,
12860,110.0,0,10,0.478,False,h1_chunk_003,,,
12860,143.0,1,28,0.3752,False,h1_chunk_003,,,
12860,110.0,1,29,0.6041,False,h1_chunk_003,,,
12860,127.0,1,29,0.83,False,h1_chunk_003,True,False,
12860,106.0,0,20,0.2498,False,h1_chunk_003,,,
12860,133.0,0,20,0.7387,False,h1_chunk_003,True,False,
12860,124.0,1,7,0.4048,False,h1_chunk_003,,,
12870,115.0,1,20,0.4553,False,h1_chunk_003,,,
12870,136.0,1,24,0.2815,False,h1_chunk_003,,,
12870,109.0,1,10,0.2842,False,h1_chunk_003,,,
12870,123.0,1,25,0.2167,False,h1_chunk_003,,,
12870,111.0,1,23,0.1574,False,h1_chunk_003,,,
12870,136.0,0,24,0.5823,False,h1_chunk_003,,,
12870,109.0,0,10,0.6099,False,h1_chunk_003,,,
12870,124.0,1,10,0.2374,False,h1_chunk_003,,,
12870,112.0,1,30,0.1877,False,h1_chunk_003,,,
12875,119.0,0,20,0.7764,False,h1_chunk_003,True,False,
12875,134.0,1,10,0.4888,False,h1_chunk_003,,,
12875,109.0,0,10,0.7821,False,h1_chunk_003,True,False,
12875,123.0,1,20,0.1875,False,h1_chunk_003,,,
12875,108.0,0,10,0.4415,False,h1_chunk_003,,,
12875,113.0,1,-1,0.6549,True,h1_chunk_003,,,
12875,136.0,0,24,0.4673,False,h1_chunk_003,,,
12875,112.0,1,23,0.4154,False,h1_chunk_003,,,
12875,118.0,1,29,0.3752,False,h1_chunk_003,,,
12880,117.0,0,20,0.6145,False,h1_chunk_003,,,
12880,138.0,1,24,0.3783,False,h1_chunk_003,,,
12880,107.0,1,29,0.8843,False,h1_chunk_003,True,False,
12880,108.0,0,10,0.8524,False,h1_chunk_003,True,False,
12880,123.0,1,33,0.152,False,h1_chunk_003,,,
12880,111.0,0,10,0.8262,False,h1_chunk_003,True,False,
12880,116.0,1,29,0.9423,False,h1_chunk_003,True,False,
12880,138.0,1,24,0.5669,False,h1_chunk_003,,,
12885,123.0,1,33,0.1537,False,h1_chunk_003,,,
12885,116.0,1,20,0.7609,False,h1_chunk_003,True,False,
12885,111.0,0,10,0.8769,False,h1_chunk_003,True,False,
12885,108.0,1,29,0.6103,False,h1_chunk_003,,,
12885,131.0,1,29,0.3809,False,h1_chunk_003,,,
12885,111.0,0,10,0.461,False,h1_chunk_003,,,
12885,117.0,1,29,0.8713,False,h1_chunk_003,True,False,
12885,141.0,1,20,0.713,False,h1_chunk_003,True,True,
12890,124.0,1,25,0.211,False,h1_chunk_003,,,
12890,113.0,0,10,0.8964,False,h1_chunk_003,True,False,
12890,105.0,1,23,0.4201,False,h1_chunk_003,,,
12890,138.0,1,10,0.2335,False,h1_chunk_003,,,
12890,119.0,0,33,0.3321,False,h1_chunk_003,,,
12890,123.0,1,29,0.5805,False,h1_chunk_003,,,
12890,110.0,0,10,0.4449,False,h1_chunk_003,,,
12890,137.0,0,20,0.712,False,h1_chunk_003,True,True,50.0
12890,119.0,1,29,0.8971,False,h1_chunk_003,True,False,
12890,116.0,1,29,0.748,False,h1_chunk_003,True,False,
12895,120.0,1,8,0.6337,False,h1_chunk_003,,,
12895,120.0,1,33,0.1788,False,h1_chunk_003,,,
12895,113.0,1,10,0.8578,False,h1_chunk_003,True,False,
12895,136.0,1,-1,0.1872,True,h1_chunk_003,,,
12895,110.0,1,29,0.7842,False,h1_chunk_003,True,False,
12895,107.0,0,10,0.8095,False,h1_chunk_003,True,False,
12895,121.0,1,23,0.3001,False,h1_chunk_003,,,
12895,134.0,1,20,0.4546,False,h1_chunk_003,,,
12895,119.0,1,29,0.9836,False,h1_chunk_003,True,False,
12895,116.0,1,29,0.8362,False,h1_chunk_003,True,False,
12905,115.0,0,8,0.595,False,h1_chunk_003,,,
12905,140.0,1,29,0.1888,False,h1_chunk_003,,,
12905,111.0,1,10,0.8058,False,h1_chunk_003,True,False,
12905,117.0,1,20,0.5271,False,h1_chunk_003,,,
12905,117.0,1,29,0.9507,False,h1_chunk_003,True,False,
12905,116.0,1,29,0.4886,False,h1_chunk_003,,,
12905,105.0,0,10,0.4039,False,h1_chunk_003,,,
12905,108.0,1,10,0.2542,False,h1_chunk_003,,,
12905,125.0,1,3,0.1842,False,h1_chunk_003,,,
12910,136.0,1,11,0.3893,False,h1_chunk_003,,,
